WDID,WDID Account ID,Structure Name,WDID Account Name,Source Code,Source Descr,From WDID,From WDID Account,From Structure,From WDID Account Name,Use Code,Use Descr,Type Code,Type Descr,Group WDID,Group Structure,To WDID,To WDID Account ID,To Structure Name,To WDID Account Name,Description,Water Class,Meas Interval,Aggregation Interval,Date,Amount,Obs Code,Units,Data Status,Modified,
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2010 00:00","13545.32","U","AF","Approved","07/18/2012 15:59",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2010 00:00","1638.37","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2010 00:00","27287.01","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2010 00:00","15447.5","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2010 00:00","19485.9","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2010 00:00","2747.15","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2010 00:00","5176.94","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2010 00:00","24051.92","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2010 00:00","28114.13","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2010 00:00","25063.51","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2010 00:00","26759.4","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2009 00:00","17674.97","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2009 00:00","1697.88","U","AF","Approved","04/18/2011 13:12",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2009 00:00","32408.41","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2009 00:00","31087.4","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2009 00:00","10578.01","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2009 00:00","17087.85","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2009 00:00","5434.79","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2009 00:00","16022.71","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2009 00:00","22893.56","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2009 00:00","27778.92","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2009 00:00","24353.41","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2009 00:00","29542.25","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2008 00:00","25622.85","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2008 00:00","2054.91","U","AF","Approved","05/19/2010 10:52",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2008 00:00","30345.57","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2008 00:00","32378.65","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2008 00:00","16728.84","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2008 00:00","33150.24","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2008 00:00","28403.72","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2008 00:00","28479.09","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2008 00:00","26410.3","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2008 00:00","26910.14","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/29/2008 00:00","15036.91","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2008 00:00","20305.09","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2007 00:00","22637.69","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2007 00:00","27719.41","U","AF","Approved","04/16/2009 11:38",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2007 00:00","8864.26","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2007 00:00","27273.13","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2007 00:00","32366.75","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2007 00:00","20146.41","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2007 00:00","3492.94","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2007 00:00","9653.69","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2007 00:00","26223.85","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2007 00:00","30605.41","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2007 00:00","22403.63","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2007 00:00","31259.96","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2006 00:00","21463.45","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2006 00:00","501.83","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2006 00:00","8243.43","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2006 00:00","12781.67","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2006 00:00","28227.19","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2006 00:00","32904.28","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2006 00:00","23665.14","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2006 00:00","20138.48","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2006 00:00","29605.72","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2006 00:00","31880.8","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2006 00:00","28514.8","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2006 00:00","33523.13","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2005 00:00","24492.26","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2005 00:00","0","U","AF","Approved","02/15/2009 22:40",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2005 00:00","7390.52","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2005 00:00","13462.01","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2005 00:00","7668.21","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2005 00:00","5410.99","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2005 00:00","1100.84","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2005 00:00","9026.91","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2005 00:00","5006.35","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2005 00:00","24095.56","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2005 00:00","24149.11","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2005 00:00","31345.25","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2004 00:00","30357.47","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2004 00:00","10827.93","U","AF","Approved","03/14/2006 08:37",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2004 00:00","789.43","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2004 00:00","16109.99","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2004 00:00","5516.11","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2004 00:00","5210.65","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2004 00:00","24537.88","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2004 00:00","23456.87","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2004 00:00","25347.15","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2004 00:00","27231.47","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/29/2004 00:00","30218.62","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2004 00:00","30649.04","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2003 00:00","30502.26","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2003 00:00","22667.44","U","AF","Approved","02/18/2005 08:30",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2002 00:00","58.26","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2002 00:00","8475.5","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2002 00:00","20384.43","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2002 00:00","14435.91","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2002 00:00","28744.88","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2002 00:00","29952.83","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2002 00:00","15810.48","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2002 00:00","28647.69","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2002 00:00","26868.49","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2002 00:00","29921.1","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2001 00:00","29921.1","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2001 00:00","16864.61","*","AF","Approved","06/17/2015 21:45",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2001 00:00","18018.51","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2001 00:00","23421.17","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2001 00:00","25472.11","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2001 00:00","29726.71","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2001 00:00","28725.05","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2001 00:00","14342.49","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2001 00:00","3292.41","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2001 00:00","17604.91","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/2001 00:00","27586.52","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2001 00:00","33078.83","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/2000 00:00","31728.07","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/2000 00:00","16614.61","*","AF","Approved","05/30/2002 15:22",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/2000 00:00","10194.99","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/2000 00:00","24080.68","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/2000 00:00","33166.1","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/2000 00:00","33654.04","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/2000 00:00","32384.6","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/2000 00:00","23928.94","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/2000 00:00","8476.88","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/2000 00:00","15810.48","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/29/2000 00:00","16804.21","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/2000 00:00","23899.19","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1999 00:00","19382.76","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1999 00:00","3930.13","*","AF","Approved","06/05/2001 11:27",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1999 00:00","634.72","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1999 00:00","952.87","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1999 00:00","9685.83","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1999 00:00","27332.63","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1999 00:00","791.42","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1999 00:00","16774.46","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1999 00:00","31616.99","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1999 00:00","33544.95","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1999 00:00","19868.12","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1999 00:00","6194.47","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1998 00:00","15947.34","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1998 00:00","760.28","*","AF","Approved","01/24/2001 18:48",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","10/31/1998 00:00","2401.23","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","09/30/1998 00:00","20908.07","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","08/31/1998 00:00","33370.4","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","07/31/1998 00:00","32071.21","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","06/30/1998 00:00","16917.27","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","05/31/1998 00:00","4854.42","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","04/30/1998 00:00","775.75","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","03/31/1998 00:00","1846.82","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","02/28/1998 00:00","15364.23","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","01/31/1998 00:00","26574.93","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","12/31/1997 00:00","27231.47","*","AF","Approved","",
"5104634","","CBT ALVA B ADAMS TUNNEL","","","","","","","","","","","","","","","","","","","Total (Diversions)","","Monthly","11/30/1997 00:00","14997.24","*","AF","Approved","",
