abbrev,meas_date,Streamflow Value,Streamflow Meas Units,Streamflow Review Status,Streamflow Data Source,
"AZOTUNNM","10/21/1990","35.285000","cfs","O","DWR",
"AZOTUNNM","10/22/1990","37.814999","cfs","O","DWR",
"AZOTUNNM","10/23/1990","54.270000","cfs","O","DWR",
"AZOTUNNM","10/24/1990","53.963001","cfs","O","DWR",
"AZOTUNNM","10/25/1990","56.595001","cfs","O","DWR",
"AZOTUNNM","10/26/1990","55.749001","cfs","O","DWR",
"AZOTUNNM","10/27/1990","51.716999","cfs","O","DWR",
"AZOTUNNM","10/28/1990","47.800999","cfs","O","DWR",
"AZOTUNNM","10/29/1990","29.518999","cfs","O","DWR",
"AZOTUNNM","10/30/1990","0.363000","cfs","O","DWR",
"AZOTUNNM","10/31/1990","0.300000","cfs","O","DWR",
"AZOTUNNM","11/01/1990","0.237000","cfs","O","DWR",
"AZOTUNNM","11/02/1990","0.264000","cfs","O","DWR",
"AZOTUNNM","11/03/1990","0.300000","cfs","O","DWR",
"AZOTUNNM","11/04/1990","0.300000","cfs","O","DWR",
"AZOTUNNM","11/05/1990","0.300000","cfs","O","DWR",
"AZOTUNNM","11/06/1990","0.300000","cfs","O","DWR",
"AZOTUNNM","11/07/1990","0.300000","cfs","O","DWR",
"AZOTUNNM","11/08/1990","0.247000","cfs","O","DWR",
"AZOTUNNM","11/09/1990","13.089000","cfs","O","DWR",
"AZOTUNNM","11/10/1990","24.157000","cfs","O","DWR",
"AZOTUNNM","11/11/1990","28.271999","cfs","O","DWR",
"AZOTUNNM","11/12/1990","29.509001","cfs","O","DWR",
"AZOTUNNM","11/13/1990","27.638000","cfs","O","DWR",
"AZOTUNNM","11/14/1990","26.128000","cfs","O","DWR",
"AZOTUNNM","11/15/1990","23.084000","cfs","O","DWR",
"AZOTUNNM","11/16/1990","23.149000","cfs","O","DWR",
"AZOTUNNM","11/17/1990","21.305000","cfs","O","DWR",
"AZOTUNNM","11/18/1990","20.749001","cfs","O","DWR",
"AZOTUNNM","11/19/1990","18.459999","cfs","O","DWR",
"AZOTUNNM","11/20/1990","18.603001","cfs","O","DWR",
"AZOTUNNM","11/21/1990","18.820000","cfs","O","DWR",
"AZOTUNNM","11/22/1990","11.099000","cfs","O","DWR",
"AZOTUNNM","11/23/1990","9.911000","cfs","O","DWR",
"AZOTUNNM","11/24/1990","11.288000","cfs","O","DWR",
"AZOTUNNM","11/25/1990","11.090000","cfs","O","DWR",
"AZOTUNNM","11/26/1990","13.645000","cfs","O","DWR",
"AZOTUNNM","11/27/1990","10.845000","cfs","O","DWR",
"AZOTUNNM","11/28/1990","0.320000","cfs","O","DWR",
"AZOTUNNM","11/29/1990","0.386000","cfs","O","DWR",
"AZOTUNNM","11/30/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/01/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/02/1990","0.366000","cfs","O","DWR",
"AZOTUNNM","12/03/1990","0.394000","cfs","O","DWR",
"AZOTUNNM","12/04/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/05/1990","0.383000","cfs","O","DWR",
"AZOTUNNM","12/06/1990","0.355000","cfs","O","DWR",
"AZOTUNNM","12/07/1990","0.349000","cfs","O","DWR",
"AZOTUNNM","12/08/1990","0.389000","cfs","O","DWR",
"AZOTUNNM","12/09/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/10/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/11/1990","0.390000","cfs","O","DWR",
"AZOTUNNM","12/12/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/13/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/14/1990","0.336000","cfs","O","DWR",
"AZOTUNNM","12/15/1990","0.317000","cfs","O","DWR",
"AZOTUNNM","12/16/1990","0.307000","cfs","O","DWR",
"AZOTUNNM","12/17/1990","0.352000","cfs","O","DWR",
"AZOTUNNM","12/18/1990","0.374000","cfs","O","DWR",
"AZOTUNNM","12/19/1990","0.358000","cfs","O","DWR",
"AZOTUNNM","12/20/1990","0.355000","cfs","O","DWR",
"AZOTUNNM","12/21/1990","0.336000","cfs","O","DWR",
"AZOTUNNM","12/22/1990","0.369000","cfs","O","DWR",
"AZOTUNNM","12/23/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/24/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/25/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/26/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/27/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/28/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/29/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/30/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","12/31/1990","0.400000","cfs","O","DWR",
"AZOTUNNM","01/01/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/02/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/03/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/04/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/05/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/06/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/07/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/08/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/09/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/10/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/11/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/12/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/13/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/14/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/15/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/16/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/17/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/18/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/19/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/20/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/21/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/22/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/23/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/24/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/25/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/26/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/27/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/28/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/29/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/30/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","01/31/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/01/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/02/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/03/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/04/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/05/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/06/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/07/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/08/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/09/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/10/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/11/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/12/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/13/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/14/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/15/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/16/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/17/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/18/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/19/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/20/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/21/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/22/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/23/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/24/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","02/25/1991","0.390000","cfs","O","DWR",
"AZOTUNNM","02/26/1991","0.355000","cfs","O","DWR",
"AZOTUNNM","02/27/1991","0.377000","cfs","O","DWR",
"AZOTUNNM","02/28/1991","0.396000","cfs","O","DWR",
"AZOTUNNM","03/01/1991","0.376000","cfs","O","DWR",
"AZOTUNNM","03/02/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/03/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/04/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/05/1991","0.291000","cfs","O","DWR",
"AZOTUNNM","03/06/1991","0.298000","cfs","O","DWR",
"AZOTUNNM","03/07/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/08/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/09/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/10/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/11/1991","0.297000","cfs","O","DWR",
"AZOTUNNM","03/12/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/13/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/14/1991","0.303000","cfs","O","DWR",
"AZOTUNNM","03/15/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/16/1991","0.302000","cfs","O","DWR",
"AZOTUNNM","03/17/1991","0.236000","cfs","O","DWR",
"AZOTUNNM","03/18/1991","0.200000","cfs","O","DWR",
"AZOTUNNM","03/19/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","03/20/1991","1.319000","cfs","O","DWR",
"AZOTUNNM","03/21/1991","1.639000","cfs","O","DWR",
"AZOTUNNM","03/22/1991","0.491000","cfs","O","DWR",
"AZOTUNNM","03/23/1991","1.305000","cfs","O","DWR",
"AZOTUNNM","03/24/1991","2.715000","cfs","O","DWR",
"AZOTUNNM","03/25/1991","3.410000","cfs","O","DWR",
"AZOTUNNM","03/26/1991","7.723000","cfs","O","DWR",
"AZOTUNNM","03/27/1991","15.079000","cfs","O","DWR",
"AZOTUNNM","03/28/1991","21.642000","cfs","O","DWR",
"AZOTUNNM","03/29/1991","27.108000","cfs","O","DWR",
"AZOTUNNM","03/30/1991","22.160999","cfs","O","DWR",
"AZOTUNNM","03/31/1991","19.516001","cfs","O","DWR",
"AZOTUNNM","04/01/1991","47.499001","cfs","O","DWR",
"AZOTUNNM","04/02/1991","102.294998","cfs","O","DWR",
"AZOTUNNM","04/03/1991","132.296005","cfs","O","DWR",
"AZOTUNNM","04/04/1991","160.020996","cfs","O","DWR",
"AZOTUNNM","04/05/1991","272.144989","cfs","O","DWR",
"AZOTUNNM","04/06/1991","605.833008","cfs","O","DWR",
"AZOTUNNM","04/07/1991","784.604004","cfs","O","DWR",
"AZOTUNNM","04/08/1991","642.937988","cfs","O","DWR",
"AZOTUNNM","04/09/1991","508.760010","cfs","O","DWR",
"AZOTUNNM","04/10/1991","553.770996","cfs","O","DWR",
"AZOTUNNM","04/11/1991","498.864990","cfs","O","DWR",
"AZOTUNNM","04/12/1991","369.125000","cfs","O","DWR",
"AZOTUNNM","04/13/1991","276.718994","cfs","O","DWR",
"AZOTUNNM","04/14/1991","246.792007","cfs","O","DWR",
"AZOTUNNM","04/15/1991","313.135010","cfs","O","DWR",
"AZOTUNNM","04/16/1991","433.145996","cfs","O","DWR",
"AZOTUNNM","04/17/1991","584.875000","cfs","O","DWR",
"AZOTUNNM","04/18/1991","668.614990","cfs","O","DWR",
"AZOTUNNM","04/19/1991","647.333008","cfs","O","DWR",
"AZOTUNNM","04/20/1991","690.385010","cfs","O","DWR",
"AZOTUNNM","04/21/1991","784.239990","cfs","O","DWR",
"AZOTUNNM","04/22/1991","717.312988","cfs","O","DWR",
"AZOTUNNM","04/23/1991","630.833008","cfs","O","DWR",
"AZOTUNNM","04/24/1991","556.572998","cfs","O","DWR",
"AZOTUNNM","04/25/1991","568.354004","cfs","O","DWR",
"AZOTUNNM","04/26/1991","513.947998","cfs","O","DWR",
"AZOTUNNM","04/27/1991","413.500000","cfs","O","DWR",
"AZOTUNNM","04/28/1991","356.531006","cfs","O","DWR",
"AZOTUNNM","04/29/1991","308.843994","cfs","O","DWR",
"AZOTUNNM","04/30/1991","249.917007","cfs","O","DWR",
"AZOTUNNM","05/01/1991","165.759995","cfs","O","DWR",
"AZOTUNNM","05/02/1991","210.281006","cfs","O","DWR",
"AZOTUNNM","05/03/1991","250.365005","cfs","O","DWR",
"AZOTUNNM","05/04/1991","258.802002","cfs","O","DWR",
"AZOTUNNM","05/05/1991","229.947998","cfs","O","DWR",
"AZOTUNNM","05/06/1991","333.552002","cfs","O","DWR",
"AZOTUNNM","05/07/1991","395.052002","cfs","O","DWR",
"AZOTUNNM","05/08/1991","558.260010","cfs","O","DWR",
"AZOTUNNM","05/09/1991","750.135010","cfs","O","DWR",
"AZOTUNNM","05/10/1991","808.552002","cfs","O","DWR",
"AZOTUNNM","05/11/1991","908.010010","cfs","O","DWR",
"AZOTUNNM","05/12/1991","848.041992","cfs","O","DWR",
"AZOTUNNM","05/13/1991","827.520996","cfs","O","DWR",
"AZOTUNNM","05/14/1991","865.489990","cfs","O","DWR",
"AZOTUNNM","05/15/1991","804.083008","cfs","O","DWR",
"AZOTUNNM","05/16/1991","643.854004","cfs","O","DWR",
"AZOTUNNM","05/17/1991","593.583008","cfs","O","DWR",
"AZOTUNNM","05/18/1991","737.989990","cfs","O","DWR",
"AZOTUNNM","05/19/1991","872.531006","cfs","O","DWR",
"AZOTUNNM","05/20/1991","861.010010","cfs","O","DWR",
"AZOTUNNM","05/21/1991","960.968994","cfs","O","DWR",
"AZOTUNNM","05/22/1991","956.843994","cfs","O","DWR",
"AZOTUNNM","05/23/1991","922.354004","cfs","O","DWR",
"AZOTUNNM","05/24/1991","796.208008","cfs","O","DWR",
"AZOTUNNM","05/25/1991","776.916992","cfs","O","DWR",
"AZOTUNNM","05/26/1991","863.208008","cfs","O","DWR",
"AZOTUNNM","05/27/1991","948.656006","cfs","O","DWR",
"AZOTUNNM","05/28/1991","940.208008","cfs","O","DWR",
"AZOTUNNM","05/29/1991","881.531006","cfs","O","DWR",
"AZOTUNNM","05/30/1991","826.020996","cfs","O","DWR",
"AZOTUNNM","05/31/1991","735.135010","cfs","O","DWR",
"AZOTUNNM","06/01/1991","659.145996","cfs","O","DWR",
"AZOTUNNM","06/02/1991","632.093994","cfs","O","DWR",
"AZOTUNNM","06/03/1991","513.614990","cfs","O","DWR",
"AZOTUNNM","06/04/1991","441.760010","cfs","O","DWR",
"AZOTUNNM","06/05/1991","516.406006","cfs","O","DWR",
"AZOTUNNM","06/06/1991","556.739990","cfs","O","DWR",
"AZOTUNNM","06/07/1991","551.039978","cfs","O","DWR",
"AZOTUNNM","06/08/1991","","","","",
"AZOTUNNM","06/09/1991","","","","",
"AZOTUNNM","06/10/1991","665.354004","cfs","O","DWR",
"AZOTUNNM","06/11/1991","768.239990","cfs","O","DWR",
"AZOTUNNM","06/12/1991","751.427002","cfs","O","DWR",
"AZOTUNNM","06/13/1991","805.708008","cfs","O","DWR",
"AZOTUNNM","06/14/1991","1004.739990","cfs","O","DWR",
"AZOTUNNM","06/15/1991","892.083008","cfs","O","DWR",
"AZOTUNNM","06/16/1991","792.125000","cfs","O","DWR",
"AZOTUNNM","06/17/1991","765.760010","cfs","O","DWR",
"AZOTUNNM","06/18/1991","736.114990","cfs","O","DWR",
"AZOTUNNM","06/19/1991","689.416992","cfs","O","DWR",
"AZOTUNNM","06/20/1991","618.114990","cfs","O","DWR",
"AZOTUNNM","06/21/1991","596.208008","cfs","O","DWR",
"AZOTUNNM","06/22/1991","537.781006","cfs","O","DWR",
"AZOTUNNM","06/23/1991","475.229004","cfs","O","DWR",
"AZOTUNNM","06/24/1991","437.052002","cfs","O","DWR",
"AZOTUNNM","06/25/1991","408.572998","cfs","O","DWR",
"AZOTUNNM","06/26/1991","361.052002","cfs","O","DWR",
"AZOTUNNM","06/27/1991","307.708008","cfs","O","DWR",
"AZOTUNNM","06/28/1991","329.104004","cfs","O","DWR",
"AZOTUNNM","06/29/1991","355.572998","cfs","O","DWR",
"AZOTUNNM","06/30/1991","401.135010","cfs","O","DWR",
"AZOTUNNM","07/01/1991","248.947998","cfs","O","DWR",
"AZOTUNNM","07/02/1991","247.832993","cfs","O","DWR",
"AZOTUNNM","07/03/1991","201.281006","cfs","O","DWR",
"AZOTUNNM","07/04/1991","175.917007","cfs","O","DWR",
"AZOTUNNM","07/05/1991","157.365005","cfs","O","DWR",
"AZOTUNNM","07/06/1991","147.125000","cfs","O","DWR",
"AZOTUNNM","07/07/1991","133.145996","cfs","O","DWR",
"AZOTUNNM","07/08/1991","138.384995","cfs","O","DWR",
"AZOTUNNM","07/09/1991","162.552002","cfs","O","DWR",
"AZOTUNNM","07/10/1991","121.901001","cfs","O","DWR",
"AZOTUNNM","07/11/1991","103.143997","cfs","O","DWR",
"AZOTUNNM","07/12/1991","87.869003","cfs","O","DWR",
"AZOTUNNM","07/13/1991","83.222000","cfs","O","DWR",
"AZOTUNNM","07/14/1991","65.724998","cfs","O","DWR",
"AZOTUNNM","07/15/1991","56.376999","cfs","O","DWR",
"AZOTUNNM","07/16/1991","26.370001","cfs","O","DWR",
"AZOTUNNM","07/17/1991","28.247999","cfs","O","DWR",
"AZOTUNNM","07/18/1991","47.886002","cfs","O","DWR",
"AZOTUNNM","07/19/1991","58.300999","cfs","O","DWR",
"AZOTUNNM","07/20/1991","36.181999","cfs","O","DWR",
"AZOTUNNM","07/21/1991","41.868999","cfs","O","DWR",
"AZOTUNNM","07/22/1991","108.182999","cfs","O","DWR",
"AZOTUNNM","07/23/1991","86.816002","cfs","O","DWR",
"AZOTUNNM","07/24/1991","84.735001","cfs","O","DWR",
"AZOTUNNM","07/25/1991","64.969002","cfs","O","DWR",
"AZOTUNNM","07/26/1991","60.786999","cfs","O","DWR",
"AZOTUNNM","07/27/1991","37.653000","cfs","O","DWR",
"AZOTUNNM","07/28/1991","14.038000","cfs","O","DWR",
"AZOTUNNM","07/29/1991","11.418000","cfs","O","DWR",
"AZOTUNNM","07/30/1991","15.038000","cfs","O","DWR",
"AZOTUNNM","07/31/1991","28.429001","cfs","O","DWR",
"AZOTUNNM","08/01/1991","43.396000","cfs","O","DWR",
"AZOTUNNM","08/02/1991","29.101000","cfs","O","DWR",
"AZOTUNNM","08/03/1991","1.000000","cfs","O","DWR",
"AZOTUNNM","08/04/1991","0.790000","cfs","O","DWR",
"AZOTUNNM","08/05/1991","29.554001","cfs","O","DWR",
"AZOTUNNM","08/06/1991","55.147999","cfs","O","DWR",
"AZOTUNNM","08/07/1991","1.094000","cfs","O","DWR",
"AZOTUNNM","08/08/1991","9.796000","cfs","O","DWR",
"AZOTUNNM","08/09/1991","35.217999","cfs","O","DWR",
"AZOTUNNM","08/10/1991","31.906000","cfs","O","DWR",
"AZOTUNNM","08/11/1991","26.879000","cfs","O","DWR",
"AZOTUNNM","08/12/1991","24.149000","cfs","O","DWR",
"AZOTUNNM","08/13/1991","27.048000","cfs","O","DWR",
"AZOTUNNM","08/14/1991","32.516998","cfs","O","DWR",
"AZOTUNNM","08/15/1991","19.520000","cfs","O","DWR",
"AZOTUNNM","08/16/1991","8.444000","cfs","O","DWR",
"AZOTUNNM","08/17/1991","9.010000","cfs","O","DWR",
"AZOTUNNM","08/18/1991","3.974000","cfs","O","DWR",
"AZOTUNNM","08/19/1991","52.654999","cfs","O","DWR",
"AZOTUNNM","08/20/1991","19.202999","cfs","O","DWR",
"AZOTUNNM","08/21/1991","17.134001","cfs","O","DWR",
"AZOTUNNM","08/22/1991","6.753000","cfs","O","DWR",
"AZOTUNNM","08/23/1991","6.751000","cfs","O","DWR",
"AZOTUNNM","08/24/1991","12.996000","cfs","O","DWR",
"AZOTUNNM","08/25/1991","5.706000","cfs","O","DWR",
"AZOTUNNM","08/26/1991","5.025000","cfs","O","DWR",
"AZOTUNNM","08/27/1991","1.719000","cfs","O","DWR",
"AZOTUNNM","08/28/1991","1.272000","cfs","O","DWR",
"AZOTUNNM","08/29/1991","1.200000","cfs","O","DWR",
"AZOTUNNM","08/30/1991","1.740000","cfs","O","DWR",
"AZOTUNNM","08/31/1991","0.408000","cfs","O","DWR",
"AZOTUNNM","09/01/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","09/02/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","09/03/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","09/04/1991","0.400000","cfs","O","DWR",
"AZOTUNNM","09/05/1991","4.489000","cfs","O","DWR",
"AZOTUNNM","09/06/1991","2.991000","cfs","O","DWR",
"AZOTUNNM","09/07/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","09/08/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","09/09/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","09/10/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","09/11/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","09/12/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","09/13/1991","152.281006","cfs","O","DWR",
"AZOTUNNM","09/14/1991","112.574997","cfs","O","DWR",
"AZOTUNNM","09/15/1991","75.947998","cfs","O","DWR",
"AZOTUNNM","09/16/1991","51.848000","cfs","O","DWR",
"AZOTUNNM","09/17/1991","36.518002","cfs","O","DWR",
"AZOTUNNM","09/18/1991","28.660000","cfs","O","DWR",
"AZOTUNNM","09/19/1991","22.356001","cfs","O","DWR",
"AZOTUNNM","09/20/1991","19.278000","cfs","O","DWR",
"AZOTUNNM","09/21/1991","15.200000","cfs","O","DWR",
"AZOTUNNM","09/22/1991","12.003000","cfs","O","DWR",
"AZOTUNNM","09/23/1991","8.078000","cfs","O","DWR",
"AZOTUNNM","09/24/1991","0.449000","cfs","O","DWR",
"AZOTUNNM","09/25/1991","0.033000","cfs","O","DWR",
"AZOTUNNM","09/26/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","09/27/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","09/28/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","09/29/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","09/30/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/01/1991","191.582993","cfs","O","DWR",
"AZOTUNNM","10/02/1991","237.509995","cfs","O","DWR",
"AZOTUNNM","10/03/1991","232.615005","cfs","O","DWR",
"AZOTUNNM","10/04/1991","157.292007","cfs","O","DWR",
"AZOTUNNM","10/05/1991","125.583000","cfs","O","DWR",
"AZOTUNNM","10/06/1991","111.083000","cfs","O","DWR",
"AZOTUNNM","10/07/1991","108.313004","cfs","O","DWR",
"AZOTUNNM","10/08/1991","218.813004","cfs","O","DWR",
"AZOTUNNM","10/09/1991","145.865005","cfs","O","DWR",
"AZOTUNNM","10/10/1991","133.552002","cfs","O","DWR",
"AZOTUNNM","10/11/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/12/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/13/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/14/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/15/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/16/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/17/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/18/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/19/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/20/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/21/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/22/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/23/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/24/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/25/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/26/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/27/1991","0.000000","cfs","O","DWR",
"AZOTUNNM","10/28/1991","0.075000","cfs","O","DWR",
"AZOTUNNM","10/29/1991","0.200000","cfs","O","DWR",
"AZOTUNNM","10/30/1991","0.200000","cfs","O","DWR",
"AZOTUNNM","10/31/1991","0.200000","cfs","O","DWR",
"AZOTUNNM","11/01/1991","0.200000","cfs","O","DWR",
"AZOTUNNM","11/02/1991","0.199000","cfs","O","DWR",
"AZOTUNNM","11/03/1991","0.225000","cfs","O","DWR",
"AZOTUNNM","11/04/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/05/1991","0.265000","cfs","O","DWR",
"AZOTUNNM","11/06/1991","0.200000","cfs","O","DWR",
"AZOTUNNM","11/07/1991","0.229000","cfs","O","DWR",
"AZOTUNNM","11/08/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/09/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/10/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/11/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/12/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/13/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/14/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/15/1991","0.301000","cfs","O","DWR",
"AZOTUNNM","11/16/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/17/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/18/1991","0.265000","cfs","O","DWR",
"AZOTUNNM","11/19/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/20/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/21/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","11/22/1991","0.266000","cfs","O","DWR",
"AZOTUNNM","11/23/1991","0.298000","cfs","O","DWR",
"AZOTUNNM","11/24/1991","0.221000","cfs","O","DWR",
"AZOTUNNM","11/25/1991","0.200000","cfs","O","DWR",
"AZOTUNNM","11/26/1991","0.200000","cfs","O","DWR",
"AZOTUNNM","11/27/1991","0.200000","cfs","O","DWR",
"AZOTUNNM","11/28/1991","0.228000","cfs","O","DWR",
"AZOTUNNM","11/29/1991","0.210000","cfs","O","DWR",
"AZOTUNNM","11/30/1991","0.264000","cfs","O","DWR",
"AZOTUNNM","12/01/1991","0.285000","cfs","O","DWR",
"AZOTUNNM","12/02/1991","0.291000","cfs","O","DWR",
"AZOTUNNM","12/03/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/04/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/05/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/06/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/07/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/08/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/09/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/10/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/11/1991","0.352000","cfs","O","DWR",
"AZOTUNNM","12/12/1991","0.254000","cfs","O","DWR",
"AZOTUNNM","12/13/1991","0.225000","cfs","O","DWR",
"AZOTUNNM","12/14/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/15/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/16/1991","0.300000","cfs","O","DWR",
"AZOTUNNM","12/17/1991","0.300000","cfs","O","DWR",
